Change ($),Date (1),Price (1),Date (2),Price (2),Name,Set Number,Change (%),Period,product_id,SetName,Edition,tcg_product_id,Rarity,imageUrl,tcgplayerUrl,Release Date,View,Price Bucket
8.65,2023-04-04,7.76,2023-10-01,16.41,"Blackwing - Kalut the Moon Shadow (German) - ""Schwarzflugel - Kalut der Mondschatten""",AC11-DE005,0.5271176112126752,180,30654,Yu-Gi-Oh! Advent Calendar,Limited,251886,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/251886_200w.jpg,https://www.tcgplayer.com/product/251886/yugioh-advent-calendar-2011-adventskalender-blackwing-kalut-the-moon-shadow-german-schwarzflugel-kalut-der-mondschatten,2011-10-13,All Time,$5-10
4.6,2023-07-03,9.61,2023-10-01,14.21,Elemental HERO Absolute Zero,GENF-ENSE1,0.3237156931738213,90,7075,Generation Force,Limited,60104,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/60104_200w.jpg,https://www.tcgplayer.com/product/60104/yugioh-generation-force-elemental-hero-absolute-zero,2011-08-16,All Time,$5-10
4.96,2023-04-04,9.25,2023-10-01,14.21,Elemental HERO Absolute Zero,GENF-ENSE1,0.34904996481351164,180,7075,Generation Force,Limited,60104,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/60104_200w.jpg,https://www.tcgplayer.com/product/60104/yugioh-generation-force-elemental-hero-absolute-zero,2011-08-16,All Time,$5-10
8.905,2023-07-03,11.945,2023-10-01,20.85,T.G. Wonder Magician (UTR),EXVC-EN040,0.4270983213429256,90,27607,Extreme Victory,Unlimited,58407,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/58407_200w.jpg,https://www.tcgplayer.com/product/58407/yugioh-extreme-victory-tg-wonder-magician-utr,2011-05-10,All Time,$10-20
6.675,2023-04-04,14.175,2023-10-01,20.85,T.G. Wonder Magician (UTR),EXVC-EN040,0.32014388489208634,180,27607,Extreme Victory,1st Edition,58407,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/58407_200w.jpg,https://www.tcgplayer.com/product/58407/yugioh-extreme-victory-tg-wonder-magician-utr,2011-05-10,All Time,$10-20
5.46,2023-07-03,8.57,2023-10-01,14.03,T.G. Halberd Cannon (UTR),EXVC-EN043,0.3891660727013542,90,12012,Extreme Victory,Unlimited,58409,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/58409_200w.jpg,https://www.tcgplayer.com/product/58409/yugioh-extreme-victory-tg-halberd-cannon-utr,2011-05-10,All Time,$5-10
3.93,2023-04-04,10.1,2023-10-01,14.03,T.G. Halberd Cannon (UTR),EXVC-EN043,0.2801140413399857,180,12012,Extreme Victory,Unlimited,58409,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/58409_200w.jpg,https://www.tcgplayer.com/product/58409/yugioh-extreme-victory-tg-halberd-cannon-utr,2011-05-10,All Time,$10-20
12.39,2023-04-04,13.73,2023-10-01,26.12,"Aron, the Ogdoadic King (CR)",ANGU-EN007,0.4743491577335375,180,29683,Ancient Guardians,1st Edition,238008,Collector's Rare,https://tcgplayer-cdn.tcgplayer.com/product/238008_200w.jpg,https://www.tcgplayer.com/product/238008/yugioh-ancient-guardians-aron-the-ogdoadic-king-cr,2021-05-07,All Time,$10-20
5.21,2023-04-04,14.57,2023-10-01,19.78,Harpie Queen,LART-EN021,0.2633973710819009,180,25834,The Lost Art Promotion 2021,Limited,218920,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/218920_200w.jpg,https://www.tcgplayer.com/product/218920/yugioh-the-lost-art-promotion-harpie-queen,2021-01-01,All Time,$10-20
3.23,2023-04-04,8.54,2023-10-01,11.77,Ash Blossom & Joyous Spring,MAGO-EN011,0.2744265080713679,180,28659,Maximum Gold,1st Edition,227427,Premium Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/227427_200w.jpg,https://www.tcgplayer.com/product/227427/yugioh-maximum-gold-ash-blossom-and-joyous-spring,2020-11-12,All Time,$5-10
2.09,2023-04-04,7.64,2023-10-01,9.73,Dogmatika Maximus,ROTD-EN009,0.2147995889003083,180,26011,Rise of the Duelist,1st Edition,218884,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/218884_200w.jpg,https://www.tcgplayer.com/product/218884/yugioh-rise-of-the-duelist-dogmatika-maximus,2020-08-06,All Time,$5-10
2.12,2023-04-04,7.19,2023-10-01,9.31,Evil HERO Adusted Gold,LED5-EN013,0.2277121374865736,180,9292,Legendary Duelist: Immortal Destiny,1st Edition,199626,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/199626_200w.jpg,https://www.tcgplayer.com/product/199626/yugioh-legendary-duelists-immortal-destiny-evil-hero-adusted-gold,2019-09-27,All Time,$5-10
6.26,2023-04-04,12.89,2023-10-01,19.15,Red-Eyes B. Dragon,STP1-EN007,0.3268929503916449,180,9947,Speed Duel Tournament Pack 1,Unlimited,188977,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/188977_200w.jpg,https://www.tcgplayer.com/product/188977/yugioh-speed-duel-tournament-pack-1-red-eyes-b-dragon,2019-04-18,All Time,$10-20
10.4,2023-04-04,14.685,2023-10-01,25.085,Fantastical Dragon Phantazmay,SAST-EN020,0.4145903926649392,180,10950,Savage Strike,Unlimited,184126,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/184126_200w.jpg,https://www.tcgplayer.com/product/184126/yugioh-savage-strike-fantastical-dragon-phantazmay,2019-01-31,All Time,$10-20
6.815,2023-09-13,18.27,2023-10-01,25.085,Fantastical Dragon Phantazmay,SAST-EN020,0.27167630057803466,30,10950,Savage Strike,Unlimited,184126,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/184126_200w.jpg,https://www.tcgplayer.com/product/184126/yugioh-savage-strike-fantastical-dragon-phantazmay,2019-01-31,All Time,$10-20
4.025,2023-04-04,12.26,2023-10-01,16.285,Sky Striker Maneuver - Afterburners!,DASA-EN031,0.2471599631562788,180,18859,Dark Saviors,1st Edition,167192,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/167192_200w.jpg,https://www.tcgplayer.com/product/167192/yugioh-dark-saviors-sky-striker-maneuver-afterburners,2018-05-24,All Time,$10-20
5.595,2023-04-04,13.235,2023-10-01,18.83,Droll & Lock Bird,LCKC-EN077,0.2971322357939458,180,9210,Legendary Collection Kaiba Mega Pack,1st Edition,162003,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/162003_200w.jpg,https://www.tcgplayer.com/product/162003/yugioh-legendary-collection-kaiba-droll-and-lock-bird,2018-03-08,All Time,$10-20
3.31,2023-04-04,9.04,2023-10-01,12.35,SPYRAL GEAR - Big Red,TDIL-ENSE4,0.2680161943319838,180,17668,The Dark Illusion,Limited,123747,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/123747_200w.jpg,https://www.tcgplayer.com/product/123747/yugioh-the-dark-illusion-spyral-gear-big-red-super-rare,2016-08-05,All Time,$5-10
10.54,2023-04-04,9.06,2023-10-01,19.6,Droll & Lock Bird,OP01-EN004,0.5377551020408163,180,7470,OTS Tournament Pack 1,Unlimited,115956,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/115956_200w.jpg,https://www.tcgplayer.com/product/115956/yugioh-ots-tournament-pack-1-droll-and-lock-bird,2016-03-18,All Time,$5-10
2.38,2023-04-04,9.34,2023-10-01,11.72,PSY-Framelord Omega,HSRD-EN035,0.2030716723549488,180,11274,High-Speed Riders,1st Edition,106032,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/106032_200w.jpg,https://www.tcgplayer.com/product/106032/yugioh-high-speed-riders-psy-framelord-omega,2015-10-01,All Time,$5-10
2.975,2023-04-04,13.075,2023-10-01,16.05,Archfiend Eccentrick,CORE-EN042,0.1853582554517134,180,11178,Clash of Rebellions,Unlimited,102456,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/102456_200w.jpg,https://www.tcgplayer.com/product/102456/yugioh-clash-of-rebellions-archfiend-eccentrick,2015-08-17,All Time,$10-20
3.89,2023-04-04,11.17,2023-10-01,15.06,Stardust Dragon,LC5D-EN031,0.2583001328021248,180,9996,Legendary Collection 5D's Mega Pack,1st Edition,93865,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/93865_200w.jpg,https://www.tcgplayer.com/product/93865/yugioh-legendary-collection-5ds-stardust-dragon-ultra-rare,2014-10-23,All Time,$10-20
3.61,2023-04-04,11.31,2023-10-01,14.92,Gatling Dragon,LCJW-EN267,0.24195710455764075,180,1342,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71765,Common,https://tcgplayer-cdn.tcgplayer.com/product/71765_200w.jpg,https://www.tcgplayer.com/product/71765/yugioh-legendary-collection-4-joeys-world-gatling-dragon,2013-10-10,All Time,$10-20
16.82,2023-04-04,14.99,2023-10-01,31.81,Red-Eyes Darkness Metal Dragon,LCJW-EN050,0.5287645394530022,180,11362,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71594,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/71594_200w.jpg,https://www.tcgplayer.com/product/71594/yugioh-legendary-collection-4-joeys-world-red-eyes-darkness-metal-dragon,2013-10-10,All Time,$10-20
13.22,2023-07-03,18.59,2023-10-01,31.81,Red-Eyes Darkness Metal Dragon,LCJW-EN050,0.415592580949387,90,11362,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71594,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/71594_200w.jpg,https://www.tcgplayer.com/product/71594/yugioh-legendary-collection-4-joeys-world-red-eyes-darkness-metal-dragon,2013-10-10,All Time,$10-20
9.875,2023-04-04,8.365,2023-10-01,18.24,Xyz Encore,JOTL-EN088,0.5413925438596491,180,18656,Judgment of the Light,1st Edition,70886,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/70886_200w.jpg,https://www.tcgplayer.com/product/70886/yugioh-judgment-of-the-light-xyz-encore,2013-08-09,All Time,$5-10
5.13,2023-04-04,9.56,2023-10-01,14.69,Number 22: Zombiestein,YZ03-EN001,0.34921715452688906,180,9479,Yu-Gi-Oh! Zexal Volume 3 Promotional Card,Limited,71056,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/71056_200w.jpg,https://www.tcgplayer.com/product/71056/yugioh-yu-gi-oh-zexal-manga-promotional-cards-number-22-zombiestein,2013-06-04,All Time,$5-10
2.86,2023-04-04,11.665,2023-10-01,14.525,Lavalval Chain,HA07-EN019,0.19690189328743546,180,11182,Hidden Arsenal 7: Knight of Stars,Unlimited,68051,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/68051_200w.jpg,https://www.tcgplayer.com/product/68051/yugioh-hidden-arsenal-7-knight-of-stars-lavalval-chain,2013-04-26,All Time,$10-20
2.15,2023-04-04,11.29,2023-10-01,13.44,Brotherhood of the Fire Fist - Tiger King (UTR),CBLZ-EN048,0.15997023809523808,180,12105,Cosmo Blazer,1st Edition,67700,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/67700_200w.jpg,https://www.tcgplayer.com/product/67700/yugioh-cosmo-blazer-brotherhood-of-the-fire-fist-tiger-king-utr,2013-01-25,All Time,$10-20
4.595,2023-04-04,10.945,2023-10-01,15.54,Abyss-sphere (UTR),ABYR-EN072,0.2956885456885457,180,22865,Abyss Rising,1st Edition,67274,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/67274_200w.jpg,https://www.tcgplayer.com/product/67274/yugioh-abyss-rising-abyss-sphere-utr,2012-11-09,All Time,$10-20
3.25,2023-04-04,12.14,2023-10-01,15.39,Evilswarm Nightmare,DT07-EN039,0.2111760883690708,180,8259,Duel Terminal 7,Limited,81570,Duel Terminal Super Parallel Rare,https://tcgplayer-cdn.tcgplayer.com/product/81570_200w.jpg,https://www.tcgplayer.com/product/81570/yugioh-duel-terminal-7-evilswarm-nightmare,2012-09-28,All Time,$10-20
4.35,2023-04-04,8.455,2023-10-01,12.805,Machina Force,LCYW-EN171,0.33971105037094884,180,11030,Legendary Collection 3: Yugi's World Mega Pack,Unlimited,66971,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/66971_200w.jpg,https://www.tcgplayer.com/product/66971/yugioh-legendary-collection-3-yugis-world-machina-force,2012-09-27,All Time,$5-10
3.055,2023-04-04,14.17,2023-10-01,17.225,Brain Control,LCYW-EN074,0.17735849056603772,180,18930,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,66874,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/66874_200w.jpg,https://www.tcgplayer.com/product/66874/yugioh-legendary-collection-3-yugis-world-brain-control,2012-09-27,All Time,$10-20
4.07,2023-04-04,7.93,2023-10-01,12.0,"Brionac, Dragon of the Ice Barrier",H5SE-EN001,0.3391666666666667,180,8614,Hidden Arsenal 5: Steelswarm Invasion: Special Edition,Limited,58163,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/58163_200w.jpg,https://www.tcgplayer.com/product/58163/yugioh-hidden-arsenal-5-steelswarm-invasion-brionac-dragon-of-the-ice-barrier,2012-03-30,All Time,$5-10
3.08,2023-04-04,13.755,2023-10-01,16.835,Destiny HERO - Malicious,RYMP-EN034,0.18295218295218296,180,13564,Ra Yellow Mega Pack,1st Edition,57975,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/57975_200w.jpg,https://www.tcgplayer.com/product/57975/yugioh-ra-yellow-mega-pack-destiny-hero-malicious,2012-02-16,All Time,$10-20
2.06,2023-04-04,11.88,2023-10-01,13.94,Evolzar Dolkka,PHSW-EN086,0.14777618364418935,180,11197,Photon Shockwave,1st Edition,57346,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/57346_200w.jpg,https://www.tcgplayer.com/product/57346/yugioh-photon-shockwave-evolzar-dolkka,2011-11-15,All Time,$10-20
4.04,2023-04-04,7.08,2023-10-01,11.12,Dimensional Prison,LCGX-EN220,0.3633093525179856,180,22612,Legendary Collection 2: The Duel Academy Years Mega Pack,Unlimited,56793,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/56793_200w.jpg,https://www.tcgplayer.com/product/56793/yugioh-legendary-collection-2-dimensional-prison,2011-10-04,All Time,$5-10
8.15,2023-04-04,9.91,2023-10-01,18.06,Magical Android,DT05-EN087,0.4512735326688815,180,3685,Duel Terminal 5,Limited,81418,Duel Terminal Normal Parallel Rare,https://tcgplayer-cdn.tcgplayer.com/product/81418_200w.jpg,https://www.tcgplayer.com/product/81418/yugioh-duel-terminal-5-magical-android,2011-05-29,All Time,$5-10
3.005,2023-04-04,14.455,2023-10-01,17.46,Mystic Piper,EXVC-EN005,0.17210767468499427,180,13940,Extreme Victory,1st Edition,40031,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/40031_200w.jpg,https://www.tcgplayer.com/product/40031/yugioh-extreme-victory-mystic-piper,2011-05-10,All Time,$10-20
2.49,2023-04-04,10.81,2023-10-01,13.3,"Karakuri Steel Shogun mdl 00X ""Bureido"" (UTR)",STOR-EN042,0.18721804511278195,180,11855,Storm of Ragnarok,Unlimited,58419,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/58419_200w.jpg,https://www.tcgplayer.com/product/58419/yugioh-storm-of-ragnarok-karakuri-steel-shogun-mdl-00x-bureido-utr,2011-02-08,All Time,$10-20
6.38,2023-09-13,19.67,2023-10-01,26.05,Coach King Giantrainer,NUMH-EN037,0.2449136276391555,30,10988,Number Hunters,1st Edition,70020,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/70020_200w.jpg,https://www.tcgplayer.com/product/70020/yugioh-number-hunters-coach-king-giantrainer,2013-07-11,All Time,$10-20
10.88,2023-07-03,15.17,2023-10-01,26.05,Coach King Giantrainer,NUMH-EN037,0.41765834932821505,90,10988,Number Hunters,1st Edition,70020,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/70020_200w.jpg,https://www.tcgplayer.com/product/70020/yugioh-number-hunters-coach-king-giantrainer,2013-07-11,All Time,$10-20
7.975,2023-04-04,18.075,2023-10-01,26.05,Coach King Giantrainer,NUMH-EN037,0.30614203454894434,180,10988,Number Hunters,Unlimited,70020,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/70020_200w.jpg,https://www.tcgplayer.com/product/70020/yugioh-number-hunters-coach-king-giantrainer,2013-07-11,All Time,$10-20
6.09,2023-07-03,15.81,2023-10-01,21.9,Reinforcement of the Army (Secret),SBCB-EN160,0.27808219178082194,90,29015,Speed Duel: Battle City Box,1st Edition,228092,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/228092_200w.jpg,https://www.tcgplayer.com/product/228092/yugioh-speed-duel-battle-city-box-reinforcement-of-the-army-secret,2020-12-11,All Time,$10-20
6.54,2023-04-04,15.36,2023-10-01,21.9,Reinforcement of the Army (Secret),SBCB-EN160,0.29863013698630136,180,29015,Speed Duel: Battle City Box,1st Edition,228092,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/228092_200w.jpg,https://www.tcgplayer.com/product/228092/yugioh-speed-duel-battle-city-box-reinforcement-of-the-army-secret,2020-12-11,All Time,$10-20
5.56,2023-07-03,18.15,2023-10-01,23.71,E - Emergency Call,RYMP-EN024,0.2345002108814846,90,18801,Ra Yellow Mega Pack,Unlimited,57965,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/57965_200w.jpg,https://www.tcgplayer.com/product/57965/yugioh-ra-yellow-mega-pack-e-emergency-call,2012-02-16,All Time,$10-20
6.67,2023-04-04,17.04,2023-10-01,23.71,E - Emergency Call,RYMP-EN024,0.2813159004639393,180,18801,Ra Yellow Mega Pack,1st Edition,57965,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/57965_200w.jpg,https://www.tcgplayer.com/product/57965/yugioh-ra-yellow-mega-pack-e-emergency-call,2012-02-16,All Time,$10-20
11.095,2023-07-03,17.82,2023-10-01,28.915,Yubel,LCGX-EN197,0.3837108767075912,90,27583,Legendary Collection 2: The Duel Academy Years Mega Pack,Unlimited,56984,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/56984_200w.jpg,https://www.tcgplayer.com/product/56984/yugioh-legendary-collection-2-yubel,2011-10-04,All Time,$10-20
9.245,2023-04-04,19.67,2023-10-01,28.915,Yubel,LCGX-EN197,0.3197302438180875,180,27583,Legendary Collection 2: The Duel Academy Years Mega Pack,Unlimited,56984,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/56984_200w.jpg,https://www.tcgplayer.com/product/56984/yugioh-legendary-collection-2-yubel,2011-10-04,All Time,$10-20
3.11,2023-04-04,15.28,2023-10-01,18.39,"Amunessia, the Ogdoadic Queen (CR)",ANGU-EN008,0.16911364872213158,180,29749,Ancient Guardians,1st Edition,238319,Collector's Rare,https://tcgplayer-cdn.tcgplayer.com/product/238319_200w.jpg,https://www.tcgplayer.com/product/238319/yugioh-ancient-guardians-amunessia-the-ogdoadic-queen-cr,2021-05-07,All Time,$10-20
5.875,2023-04-04,16.0,2023-10-01,21.875,Starliege Seyfert,CHIM-EN014,0.26857142857142857,180,10733,Chaos Impact,Unlimited,200820,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/200820_200w.jpg,https://www.tcgplayer.com/product/200820/yugioh-chaos-impact-starliege-seyfert,2019-10-24,All Time,$10-20
4.72,2023-04-04,19.11,2023-10-01,23.83,Mermail Abysslinde (UTR),ABYR-EN014,0.1980696600923206,180,11864,Abyss Rising,1st Edition,67207,Ultimate Rare,https://tcgplayer-cdn.tcgplayer.com/product/67207_200w.jpg,https://www.tcgplayer.com/product/67207/yugioh-abyss-rising-mermail-abysslinde-utr,2012-11-09,All Time,$10-20
4.68,2023-04-04,16.67,2023-10-01,21.35,Book of Moon,TU07-EN001,0.21920374707259954,180,18699,Turbo Pack: Booster Seven,Unlimited,66753,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/66753_200w.jpg,https://www.tcgplayer.com/product/66753/yugioh-turbo-pack-booster-seven-book-of-moon,2012-01-01,All Time,$10-20
7.31,2023-07-03,24.65,2023-10-01,31.96,Magicians' Souls,BROL-EN066,0.22872340425531915,90,308655,Brothers of Legend,1st Edition,256357,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/256357_200w.jpg,https://www.tcgplayer.com/product/256357/yugioh-brothers-of-legend-magicians-souls,2021-12-03,All Time,$20-50
8.28,2023-07-03,26.67,2023-10-01,34.95,Snowman Eater,TU05-EN003,0.2369098712446352,90,8655,Turbo Pack: Booster Five,Unlimited,66713,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/66713_200w.jpg,https://www.tcgplayer.com/product/66713/yugioh-turbo-pack-booster-five-snowman-eater,2011-04-09,All Time,$20-50
11.52,2023-04-04,23.43,2023-10-01,34.95,Snowman Eater,TU05-EN003,0.3296137339055794,180,8655,Turbo Pack: Booster Five,Unlimited,66713,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/66713_200w.jpg,https://www.tcgplayer.com/product/66713/yugioh-turbo-pack-booster-five-snowman-eater,2011-04-09,All Time,$20-50
4.29,2023-04-04,24.2,2023-10-01,28.49,Obelisk the Tormentor (Ultra Pharaoh's Rare),KICO-EN064,0.15057915057915058,180,30043,Kings Court,1st Edition,243518,Ultra Pharaoh’s Rare,https://tcgplayer-cdn.tcgplayer.com/product/243518_200w.jpg,https://www.tcgplayer.com/product/243518/yugioh-kings-court-obelisk-the-tormentor-ultra-pharaohs-rare,2021-07-08,All Time,$20-50
10.22,2023-04-04,21.47,2023-10-01,31.69,Ursarctic Septentrion (CR),ANGU-EN034,0.3224992111076049,180,29716,Ancient Guardians,1st Edition,238043,Collector's Rare,https://tcgplayer-cdn.tcgplayer.com/product/238043_200w.jpg,https://www.tcgplayer.com/product/238043/yugioh-ancient-guardians-ursarctic-septentrion-cr,2021-05-07,All Time,$20-50
5.42,2023-04-04,28.11,2023-10-01,33.53,Ursarctic Polari (CR),ANGU-EN033,0.16164628690724725,180,29714,Ancient Guardians,1st Edition,238041,Collector's Rare,https://tcgplayer-cdn.tcgplayer.com/product/238041_200w.jpg,https://www.tcgplayer.com/product/238041/yugioh-ancient-guardians-ursarctic-polari-cr,2021-05-07,All Time,$20-50
12.05,2023-04-04,20.8,2023-10-01,32.85,"Ogdoabyss, the Ogdoadic Overlord (CR)",ANGU-EN009,0.3668188736681887,180,29748,Ancient Guardians,1st Edition,238176,Collector's Rare,https://tcgplayer-cdn.tcgplayer.com/product/238176_200w.jpg,https://www.tcgplayer.com/product/238176/yugioh-ancient-guardians-ogdoabyss-the-ogdoadic-overlord-cr,2021-05-07,All Time,$20-50
